band_digits,family,sample_index,seed,probable_prime_reps,exponent_vector,factor_digit_lengths,d_value,n_digits,n_bits,n_log10,leading16,trailing16,z_sci,neg_log10_z,status
26,prime_square,1,1729,64,"2","13",3,26,87,25.922743548583529379773263,8370348660645209,6452095206978001,1.093020294455186159437903e-13,12.961371774291764689886631,ok
26,prime_square,2,1729,64,"2","13",3,26,86,25.738938996670849633986273,5481999564102520,1025209545339601,1.350611681599640127442682e-13,12.869469498335424816993137,ok
26,prime_square,3,1729,64,"2","13",3,26,86,25.810376904414741131933960,6462148061687939,6879394764389681,1.243974700126144431912901e-13,12.905188452207370565966980,ok
26,prime_cube,0,1729,64,"3","9",4,26,86,25.829372013939770308785870,6751060717311736,3117361303442209,1.481248713162512838066860e-26,25.829372013939770308785870,ok
26,prime_cube,1,1729,64,"3","9",4,26,86,25.723999645804779976427527,5296630119170614,1706140992274123,1.887992888875894298390724e-26,25.723999645804779976427527,ok
26,prime_cube,2,1729,64,"3","9",4,26,85,25.295949851652699827629536,1976741370952397,9523976431308589,5.058830733725161796053372e-26,25.295949851652699827629536,ok
26,prime_cube,3,1729,64,"3","9",4,26,86,25.869494209218486858423039,7404473944319049,3190491899738053,1.350534835452060975571395e-26,25.869494209218486858423039,ok
26,squarefree_3,0,1729,64,"1,1,1","9,9,9",8,26,84,25.035868127934212356873949,1086095784192720,1927203371487631,7.805408125861579417134224e-76,75.107604383802637070621847,ok
26,squarefree_3,1,1729,64,"1,1,1","9,9,9",8,26,87,25.970429029184037351564635,9341766960438215,4382155749212191,1.226628108534275004559134e-78,77.911287087552112054693906,ok
26,squarefree_3,2,1729,64,"1,1,1","9,9,9",8,26,85,25.563437377443049014130823,3659631671460100,4601008649587967,2.040271051842280796315905e-77,76.690312132329147042392470,ok
26,squarefree_3,3,1729,64,"1,1,1","9,9,9",8,26,86,25.620943353130731182675344,4177758708157984,1579842310649413,1.371418300882256563943815e-77,76.862830059392193548026032,ok
26,squarefree_6,0,1729,64,"1,1,1,1,1,1","5,5,5,5,5,2",64,26,86,25.734308362731486410809203,5423858647239830,2398300604632527,1.723616946217854587150055e-798,797.763559244676078735085279,ok
26,squarefree_6,1,1729,64,"1,1,1,1,1,1","5,5,5,5,5,3",64,26,87,25.917173438168902505047117,8263678987853276,8532764208203901,3.695076352329045600728425e-804,803.432376583235977656460631,ok
26,squarefree_6,2,1729,64,"1,1,1,1,1,1","5,5,5,5,5,2",64,26,84,25.282253029889671993798382,1915371539227264,2272646967249201,1.778918589299921154693978e-784,783.749843926579831807749855,ok
26,squarefree_6,3,1729,64,"1,1,1,1,1,1","5,5,5,5,5,3",64,26,86,25.701093464230474799986785,5024507099752993,7529930220095303,1.845451384392232906009212e-797,796.733897391144718799590326,ok
26,smooth_4321,0,1729,64,"4,3,2,1","2,3,4,3",120,26,85,25.476938723836626232007412,2998739386261182,2611821719843541,7.254630436809651662181737e-1504,1503.139384706360947688437284,ok
26,smooth_4321,1,1729,64,"4,3,2,1","2,3,4,2",120,26,85,25.375679705182593188308078,2375087998722405,7224053015317839,6.837500864113513120352055e-1498,1497.165102605772998110176630,ok
26,smooth_4321,2,1729,64,"4,3,2,1","2,3,4,7",120,26,84,25.163752676751566241389256,1457983727118894,1188946323522449,2.180680658646645340409661e-1485,1484.661407928342408241966132,ok
26,smooth_4321,3,1729,64,"4,3,2,1","2,3,4,3",120,26,85,25.326839790156602011970880,2122461348371537,3715372996977563,5.205379300671838204974645e-1495,1494.283547619239518706281936,ok
27,probable_prime,0,1729,64,"1","27",2,27,89,26.739414477076853044159573,5488004730864197,6419705387006297,1,0.000000000000000000000000,ok
27,probable_prime,1,1729,64,"1","27",2,27,89,26.608425407608733542807935,4059059407560695,6069551833450981,1,0.000000000000000000000000,ok
27,probable_prime,2,1729,64,"1","27",2,27,88,26.486585689512366639406698,3066095583076486,7648665697495949,1,0.000000000000000000000000,ok
27,probable_prime,3,1729,64,"1","27",2,27,89,26.700782480009970529007219,5020910500718454,1845450427559559,1,0.000000000000000000000000,ok
27,semiprime_balanced,0,1729,64,"1,1","14,14",4,27,90,26.798413168578732660683530,6286561500931884,3188426709934103,1.590694690335512767085453e-27,26.798413168578732660683530,ok
27,semiprime_balanced,1,1729,64,"1,1","14,14",4,27,90,26.838187581509415567710982,6889498049338187,3818769543894519,1.451484553502502310366176e-27,26.838187581509415567710982,ok
27,semiprime_balanced,2,1729,64,"1,1","14,14",4,27,89,26.730402783319639160218635,5375300937148627,4862744699545497,1.860360957819150898332173e-27,26.730402783319639160218635,ok
27,semiprime_balanced,3,1729,64,"1,1","14,14",4,27,90,26.949152474150387939110987,8895133575788523,8852374768252557,1.124210211662114759273553e-27,26.949152474150387939110987,ok
27,prime_square,0,1729,64,"2","14",3,27,90,26.878304602756325617164775,7556220153126898,2689840154924529,3.637874382722654845839501e-14,13.439152301378162808582387,ok
27,prime_square,1,1729,64,"2","14",3,27,90,26.834069041206069570213070,6824471763654307,5430702796902721,3.827943150789815919965485e-14,13.417034520603034785106535,ok
27,prime_square,2,1729,64,"2","14",3,27,90,26.841628276461070086979888,6944296833620181,2018136197482801,3.794773523191005592200236e-14,13.420814138230535043489944,ok
27,prime_square,3,1729,64,"2","14",3,27,90,26.804682749630013708885127,6377974075393942,9394247463838809,3.959666644536042445940546e-14,13.402341374815006854442564,ok
27,prime_cube,0,1729,64,"3","9",4,27,88,26.266362149565818131678392,1846554582640656,4065679469279611,5.415491149847055427171652e-27,26.266362149565818131678392,ok
27,prime_cube,1,1729,64,"3","9",4,27,90,26.836433471656312564260882,6861727574955673,5567352691320947,1.457358936326556156183288e-27,26.836433471656312564260882,ok
27,prime_cube,2,1729,64,"3","9",4,27,90,26.822159517110550094836846,6639869091523114,2311476492905201,1.506053788434872175779223e-27,26.822159517110550094836846,ok
27,prime_cube,3,1729,64,"3","9",4,27,89,26.564961191434998160003498,3672494816095416,9541631460699039,2.722944619601114954853275e-27,26.564961191434998160003498,ok
27,squarefree_3,0,1729,64,"1,1,1","9,9,9",8,27,88,26.307483016913926648057891,2029939137535922,3592202971535777,1.195503767974795539590683e-79,78.922449050741779944173674,ok
27,squarefree_3,1,1729,64,"1,1,1","9,9,9",8,27,89,26.511738342149421361712982,3248914947036114,3611423077592617,2.915982904712731458447840e-80,79.535215026448264085138945,ok
27,squarefree_3,2,1729,64,"1,1,1","9,9,9",8,27,88,26.438052971615011518149007,2741908586650326,5032688196171407,4.851109583278671509754139e-80,79.314158914845034554447022,ok
27,squarefree_3,3,1729,64,"1,1,1","9,9,9",8,27,87,26.175073110407391461000499,1496487557997396,9739629535648157,2.983875295361546869409674e-79,78.525219331222174383001498,ok
27,squarefree_6,0,1729,64,"1,1,1,1,1,1","5,5,5,5,5,5",64,27,89,26.682471372117269491695598,4813615225000009,0000957000970681,6.972483004862749616772880e-828,827.156612535635354242563543,ok
27,squarefree_6,1,1729,64,"1,1,1,1,1,1","5,5,5,5,5,4",64,27,89,26.561475276171236654074587,3643135095765217,6521795825146797,3.928858960946598865420484e-824,823.405733561308336276312196,ok
27,squarefree_6,2,1729,64,"1,1,1,1,1,1","5,5,5,5,5,3",64,27,88,26.347852684000715164059009,2227679375267674,6767455517846343,1.646519187141410606717065e-817,816.783433204022170085829273,ok
27,squarefree_6,3,1729,64,"1,1,1,1,1,1","5,5,5,5,5,3",64,27,88,26.189816037499815230757075,1548160695679480,7948017680945497,1.305277456939478191413570e-812,811.884297162494272153469327,ok
27,smooth_4321,0,1729,64,"4,3,2,1","2,3,4,5",120,27,87,26.003466291776783980447037,1008013368309651,0965176835167399,6.244372251667907933975511e-1535,1534.204511214830254846375209,ok
27,smooth_4321,1,1729,64,"4,3,2,1","2,3,4,3",120,27,89,26.743132430677820953496499,5535188696007932,0793216691025761,1.429507999513057056202113e-1578,1577.844813409991436256293421,ok
27,smooth_4321,2,1729,64,"4,3,2,1","2,3,4,7",120,27,88,26.244507318654887880435698,1755930484584189,8418952566755929,3.750318906920707713612089e-1549,1548.425931800638384945706154,ok
27,smooth_4321,3,1729,64,"4,3,2,1","2,3,4,7",120,27,88,26.197829562775709299810797,1576992263603879,0387974512912649,2.128412477433940221037973e-1546,1545.671944203766848688837000,ok
28,probable_prime,0,1729,64,"1","28",2,28,92,27.615808787828541601801205,4128656845162381,2381331678289527,1,0.000000000000000000000000,ok
28,probable_prime,1,1729,64,"1","28",2,28,93,27.769312538126308222611673,5879122888392468,2468753547464139,1,0.000000000000000000000000,ok
28,probable_prime,2,1729,64,"1","28",2,28,93,27.862371916564178123127094,7284033199324091,4091867175182359,1,0.000000000000000000000000,ok
28,probable_prime,3,1729,64,"1","28",2,28,93,27.986646348353454768547480,9697199900413732,3732653537834461,1,0.000000000000000000000000,ok
28,semiprime_balanced,0,1729,64,"1,1","14,14",4,28,91,27.295932885175632040276820,1976664147585700,5700167901515971,5.059028369697508473324698e-28,27.295932885175632040276820,ok
28,semiprime_balanced,1,1729,64,"1,1","14,14",4,28,91,27.195391064042998471207468,1568162499383888,3888087479196323,6.376890152601454242053589e-28,27.195391064042998471207468,ok
28,semiprime_balanced,2,1729,64,"1,1","14,14",4,28,91,27.093229809777157403552625,1239452277345691,5691947347021449,8.068079895270489506432680e-28,27.093229809777157403552625,ok
28,semiprime_balanced,3,1729,64,"1,1","14,14",4,28,91,27.150340725283927746465776,1413646184317947,7947370258834957,7.073905840749519711839775e-28,27.150340725283927746465776,ok
28,prime_square,0,1729,64,"2","14",3,28,93,27.836481632440764430214901,6862488543654475,4475799908714129,1.207144288178413542655469e-14,13.918240816220382215107450,ok
28,prime_square,1,1729,64,"2","14",3,28,91,27.244649220818777959666550,1756504314226066,6066855026720529,2.386027196704794620636909e-14,13.622324610409388979833275,ok
28,prime_square,2,1729,64,"2","14",3,28,92,27.547174346708577145668289,3525123580684535,4535806480733329,1.684274318452334633069359e-14,13.773587173354288572834144,ok
28,prime_square,3,1729,64,"2","14",3,28,92,27.692472592215792924740001,4925752565573069,3069801635678441,1.424832143041552012351850e-14,13.846236296107896462370000,ok
28,prime_cube,0,1729,64,"3","10",4,28,93,27.938713985059639784742823,8683883431692951,2951426446458783,1.151558525475331875989952e-28,27.938713985059639784742823,ok
28,prime_cube,1,1729,64,"3","10",4,28,92,27.556612202458253449411788,3602568127764555,4555693076492459,2.775797610302276494385715e-28,27.556612202458253449411788,ok
28,prime_cube,2,1729,64,"3","10",4,28,93,27.757661906068873843813801,5723502885029631,9631522068823401,1.747181787250593540028038e-28,27.757661906068873843813801,ok
28,prime_cube,3,1729,64,"3","10",4,28,91,27.279578541918683761986013,1903612473719001,9001677340939257,5.253170032272089412517319e-28,27.279578541918683761986013,ok
28,squarefree_3,0,1729,64,"1,1,1","10,10,8",8,28,91,27.310181932670108828892233,2042593439425293,5293183623542807,1.173421934145959388320481e-82,81.930545798010326486676700,ok
28,squarefree_3,1,1729,64,"1,1,1","10,10,9",8,28,92,27.601004140918281431955728,3990287070095855,5855559572789189,1.573937842195807368268575e-83,82.803012422754844295867183,ok
28,squarefree_3,2,1729,64,"1,1,1","10,10,8",8,28,92,27.482504695769921495004710,3037418933586864,6864985354107437,3.568501738647709686544314e-83,82.447514087309764485014129,ok
28,squarefree_3,3,1729,64,"1,1,1","10,10,8",8,28,93,27.838093327018332173353201,6888002990803076,3076492314212973,3.059990082639489814652901e-84,83.514279981054996520059602,ok
28,squarefree_6,0,1729,64,"1,1,1,1,1,1","5,5,5,5,5,5",64,28,92,27.578724163718346025435518,3790741446691742,1742113635215293,1.146967005199294638318271e-855,854.940449075268726788501060,ok
28,squarefree_6,1,1729,64,"1,1,1,1,1,1","5,5,5,5,5,5",64,28,93,27.987365358599269979530673,9713267709793718,3718262757054151,2.464188255837094526819595e-868,867.608326116577369365450860,ok
28,squarefree_6,2,1729,64,"1,1,1,1,1,1","5,5,5,5,5,5",64,28,91,27.193053223813791715595462,1559743641379077,9077396380661217,1.035976876299326062604982e-843,842.984649938227543183459326,ok
28,squarefree_6,3,1729,64,"1,1,1,1,1,1","5,5,5,5,5,5",64,28,93,27.863282355394966041666339,7299319193035526,5526725370034107,1.730800383504309022968176e-864,863.761753017243947291656507,ok
28,smooth_4321,0,1729,64,"4,3,2,1","2,3,4,7",120,28,93,27.700193493980437140831246,5014105805113680,3680960435066053,4.881843525540402907232883e-1635,1634.311416144845791309043537,ok
28,smooth_4321,1,1729,64,"4,3,2,1","2,3,4,7",120,28,91,27.196320062759621576974025,1571520543898793,8793228359914797,2.612860943494313418827700e-1605,1604.582883702817673041467467,ok
28,smooth_4321,2,1729,64,"4,3,2,1","2,3,4,7",120,28,93,27.837025537837696719724185,6871088429181029,1029770778801081,4.125658414799771366460878e-1643,1642.384506732424106463726921,ok
28,smooth_4321,3,1729,64,"4,3,2,1","2,3,4,7",120,28,92,27.644583865654915789995476,4411475439313265,3265764280554489,9.322919330346513970082038e-1632,1631.030448073640031609733103,ok
29,probable_prime,0,1729,64,"1","29",2,29,95,28.576811723328053455492348,3774085401502766,7665605811271677,1,0.000000000000000000000000,ok
29,probable_prime,1,1729,64,"1","29",2,29,95,28.440460742970134223184214,2757152214781896,8964936094398201,1,0.000000000000000000000000,ok
29,probable_prime,2,1729,64,"1","29",2,29,96,28.701846071532992460588105,5033221829803933,9332063383638289,1,0.000000000000000000000000,ok
29,probable_prime,3,1729,64,"1","29",2,29,96,28.829109885020061059711207,6746987181089412,4124840046053403,1,0.000000000000000000000000,ok
29,semiprime_balanced,0,1729,64,"1,1","15,15",4,29,96,28.805332100046483659548192,6387517456721538,5382266036599607,1.565553451361150118014118e-29,28.805332100046483659548192,ok
29,semiprime_balanced,1,1729,64,"1,1","15,15",4,29,96,28.784306924246448524732745,6085649338599092,0926255691454723,1.643210024700829220196591e-29,28.784306924246448524732745,ok
29,semiprime_balanced,2,1729,64,"1,1","15,15",4,29,97,28.912529868863684260243553,8175792655148345,3458626109755529,1.223122995138941028367701e-29,28.912529868863684260243553,ok
29,semiprime_balanced,3,1729,64,"1,1","15,15",4,29,97,28.994742126321406288656213,9879662897000268,2683136723143911,1.012180284312764281778194e-29,28.994742126321406288656213,ok
29,prime_square,0,1729,64,"2","15",3,29,96,28.788614683961434811862113,6146313157110817,8174538841372009,4.033598418182210251690559e-15,14.394307341980717405931056,ok
29,prime_square,1,1729,64,"2","15",3,29,95,28.547193409277990657361861,3525278312992992,9925191008320161,5.326026161420243595557110e-15,14.273596704638995328680931,ok
29,prime_square,2,1729,64,"2","15",3,29,97,28.928674365662263878888127,8485439975061923,9239105638607161,3.432913157213809716764768e-15,14.464337182831131939444063,ok
29,prime_square,3,1729,64,"2","15",3,29,94,28.198537854132031616552191,1579566280463507,5072846523997601,7.956664992995499887607027e-15,14.099268927066015808276096,ok
29,prime_cube,0,1729,64,"3","10",4,29,95,28.586869283390521165714947,3862507034573902,9023234398108427,2.588992048555107290962419e-29,28.586869283390521165714947,ok
29,prime_cube,1,1729,64,"3","10",4,29,94,28.271773085338338085515783,1869704982360695,6956464269015163,5.348437370784543336672283e-29,28.271773085338338085515783,ok
29,prime_cube,2,1729,64,"3","10",4,29,95,28.499176491457431031884804,3156287035533009,0099375535828667,3.168279654993822657494601e-29,28.499176491457431031884804,ok
29,prime_cube,3,1729,64,"3","10",4,29,96,28.744443600927097249521623,5551925131035507,5071304204168401,1.801177026703684735334118e-29,28.744443600927097249521623,ok
29,squarefree_3,0,1729,64,"1,1,1","10,10,10",8,29,96,28.860162466529673100168282,7247070172004923,9234026684195649,2.627317753095260093181432e-87,86.580487399589019300504846,ok
29,squarefree_3,1,1729,64,"1,1,1","10,10,10",8,29,96,28.816749793517981873222630,6557673556380804,8041403638141073,3.546097067932270733042299e-87,86.450249380553945619667891,ok
29,squarefree_3,2,1729,64,"1,1,1","10,10,10",8,29,96,28.881003453552767889238111,7603323231541405,4054195186205893,2.275043156018630763259774e-87,86.643010360658303667714332,ok
29,squarefree_3,3,1729,64,"1,1,1","10,10,10",8,29,97,28.979567079021055841136455,9540410880252525,5258211191153819,1.151592328068016542920999e-87,86.938701237063167523409366,ok
29,squarefree_6,0,1729,64,"1,1,1,1,1,1","5,5,5,5,5,5",64,29,94,28.226039648973693243296747,1682827688039934,9347397480260421,9.834921137246739982474622e-876,875.007229118184490542199158,ok
29,squarefree_6,1,1729,64,"1,1,1,1,1,1","5,5,5,5,5,5",64,29,94,28.241292600122823890810146,1742980787983730,7303726151870353,3.310772934496262508575516e-876,875.480070603807540615114514,ok
29,squarefree_6,2,1729,64,"1,1,1,1,1,1","5,5,5,5,5,5",64,29,95,28.440754723244426336209125,2759019203187400,4002793509561793,2.170718859227195827013411e-882,881.663396420577216422482873,ok
29,squarefree_6,3,1729,64,"1,1,1,1,1,1","5,5,5,5,5,5",64,29,95,28.408795599544584228540743,2563277347523856,8567366499863291,2.124889811333824866450187e-881,880.672663585882111084763025,ok
29,smooth_4321,0,1729,64,"4,3,2,1","2,3,4,8",120,29,96,28.678841598158700117182007,4773551343891886,8863385397419491,8.878624902684063416909796e-1693,1692.051654291363306913738394,ok
29,smooth_4321,1,1729,64,"4,3,2,1","2,3,4,8",120,29,94,28.041130957574568497596958,1099337284676954,9547732658400099,3.743462639154210929435142e-1655,1654.426726496899541358220540,ok
29,smooth_4321,2,1729,64,"4,3,2,1","2,3,4,8",120,29,95,28.448449963438393776360429,2808341795406687,6872468325793213,3.478981802853437625007701e-1679,1678.458547842865232805265288,ok
29,smooth_4321,3,1729,64,"4,3,2,1","2,3,4,8",120,29,96,28.805815797339101593820564,6394635544124045,0456252352621629,2.863307276862822505866154e-1700,1699.543132043006994035413294,ok
30,probable_prime,0,1729,64,"1","30",2,30,100,29.803343378558153443513421,6358334601954901,0187810844058467,1,0.000000000000000000000000,ok
30,probable_prime,1,1729,64,"1","30",2,30,99,29.734175926474952268677377,5422204916758244,4403534978104031,1,0.000000000000000000000000,ok
30,probable_prime,2,1729,64,"1","30",2,30,99,29.730178774450327816583359,5372529074627419,1965973590598939,1,0.000000000000000000000000,ok
30,probable_prime,3,1729,64,"1","30",2,30,98,29.379014870817272637407584,2393397708104322,2263466410733897,1,0.000000000000000000000000,ok
30,semiprime_balanced,0,1729,64,"1,1","15,15",4,30,99,29.756718568120133613748401,5711084265641360,6045777208567637,1.750980993252248928009385e-30,29.756718568120133613748401,ok
30,semiprime_balanced,1,1729,64,"1,1","15,15",4,30,100,29.938869669039930048193651,8686996950149574,7483469472758409,1.151145793809426577291641e-30,29.938869669039930048193651,ok
30,semiprime_balanced,2,1729,64,"1,1","15,15",4,30,98,29.413742434255475831176653,2592641295966671,7135831434930937,3.857070399810738383498934e-30,29.413742434255475831176653,ok
30,semiprime_balanced,3,1729,64,"1,1","15,15",4,30,99,29.632949713340182875920093,4294866939163288,8879092573273969,2.328360841360120370745550e-30,29.632949713340182875920093,ok
30,prime_square,0,1729,64,"2","15",3,30,98,29.340451308868360056669995,2190036277348655,5544059084595561,2.136851517454696981124306e-15,14.670225654434180028334998,ok
30,prime_square,1,1729,64,"2","15",3,30,100,29.963152000408189470465114,9186540635191336,3644628396206121,1.043335536229058642401157e-15,14.981576000204094735232557,ok
30,prime_square,2,1729,64,"2","15",3,30,98,29.320601675048189912780359,2092192664398462,6204662308483409,2.186246677490421443550309e-15,14.660300837524094956390180,ok
30,prime_square,3,1729,64,"2","15",3,30,99,29.767996256606924108203361,5861331123289750,5015693498723129,1.306176517401609550578207e-15,14.883998128303462054101680,ok
30,prime_cube,0,1729,64,"3","10",4,30,97,29.133858574625989757305174,1361001408409674,7481390960968039,7.347530971099408015248546e-30,29.133858574625989757305174,ok
30,prime_cube,1,1729,64,"3","10",4,30,98,29.373728624137493444943235,2364441776470543,4341320526996281,4.229328080527840212472856e-30,29.373728624137493444943235,ok
30,prime_cube,2,1729,64,"3","10",4,30,98,29.333715294064157417743689,2156330342549622,2289519714548907,4.637508364407701325316351e-30,29.333715294064157417743689,ok
30,prime_cube,3,1729,64,"3","10",4,30,98,29.330562565611539311456516,2140733304259162,6253243457814281,4.671296503914891664754810e-30,29.330562565611539311456516,ok
30,squarefree_3,0,1729,64,"1,1,1","10,10,10",8,30,99,29.533873834984953142040778,3418801099712548,4814118964850893,2.502525405141348118561993e-89,88.601621504954859426122333,ok
30,squarefree_3,1,1729,64,"1,1,1","10,10,10",8,30,98,29.370901298884132241448414,2349098885834230,3085714949808763,7.714292527013073481330603e-89,88.112703896652396724345243,ok
30,squarefree_3,2,1729,64,"1,1,1","10,10,10",8,30,97,29.137840233380585786325149,1373536590587497,9728743397544769,3.859040174898569247958438e-88,87.413520700141757358975447,ok
30,squarefree_3,3,1729,64,"1,1,1","10,10,10",8,30,98,29.331774038339525451142896,2146713257298316,1642122892748441,1.010829446744264483201090e-88,87.995322115018576353428687,ok
30,squarefree_6,0,1729,64,"1,1,1,1,1,1","5,5,5,5,5,5",64,30,98,29.425904300283658411652955,2666271068982149,4972150078622097,6.265658075307795167650455e-913,912.203033308793410761241611,ok
30,squarefree_6,1,1729,64,"1,1,1,1,1,1","5,5,5,5,5,7",64,30,99,29.579650156979762432899629,3798832606101137,3714053058926827,1.073606503508979009751200e-917,916.969154866372635419888484,ok
30,squarefree_6,2,1729,64,"1,1,1,1,1,1","5,5,5,5,5,5",64,30,99,29.517558312726882545843669,3292746620794166,6641953035273111,9.030094712804884473978045e-916,915.044307694533358921153740,ok
30,squarefree_6,3,1729,64,"1,1,1,1,1,1","5,5,5,5,5,5",64,30,98,29.327585008860667294895478,2126106468857701,0145745545532519,6.996240421394009249669850e-910,909.155135274680686141759818,ok
30,smooth_4321,0,1729,64,"4,3,2,1","2,3,4,8",120,30,97,29.162919501604250562991806,1455189329829053,5394349689652177,2.442021062062194914362386e-1721,1720.612250594650783216516534,ok
30,smooth_4321,1,1729,64,"4,3,2,1","2,3,4,8",120,30,98,29.239003951677004390222101,1733819773834296,9664495110052127,7.920759940610022578602685e-1726,1725.101233148943259023103976,ok
30,smooth_4321,2,1729,64,"4,3,2,1","2,3,4,8",120,30,97,29.134612480160651922798077,1363366065672162,6229445663210353,1.142519629898238824603811e-1719,1718.942136329478463445086514,ok
30,smooth_4321,3,1729,64,"4,3,2,1","2,3,4,8",120,30,97,29.003943541330822506964134,1009121690831174,7493679571330943,5.852360379600692855133604e-1712,1711.232668938518527910883885,ok
31,probable_prime,0,1729,64,"1","31",2,31,103,30.955514828489160222194603,9026405265748781,1503740615316363,1,0.000000000000000000000000,ok
31,probable_prime,1,1729,64,"1","31",2,31,101,30.147194827569810727996289,1403443157868855,5951432967544017,1,0.000000000000000000000000,ok
31,probable_prime,2,1729,64,"1","31",2,31,103,30.817376764676397061322342,6567147407785334,4554796408876213,1,0.000000000000000000000000,ok
31,probable_prime,3,1729,64,"1","31",2,31,103,30.942622439225885801484004,8762387179354734,4788916779259817,1,0.000000000000000000000000,ok
31,semiprime_balanced,0,1729,64,"1,1","16,16",4,31,103,30.984404011363181993636768,9647260625521794,4698494390896881,1.036563682497084664987083e-31,30.984404011363181993636768,ok
31,semiprime_balanced,1,1729,64,"1,1","16,16",4,31,103,30.999571657445898665128584,9990141910494537,7710085316671923,1.000986781728806722139762e-31,30.999571657445898665128584,ok
31,semiprime_balanced,2,1729,64,"1,1","16,16",4,31,102,30.576989479268799733346893,3775630443956288,8501184992622733,2.648564298978772805767820e-31,30.576989479268799733346893,ok
31,semiprime_balanced,3,1729,64,"1,1","16,16",4,31,102,30.700202452463723675262674,5014209235500692,2271337819452281,1.994332412217627207717455e-31,30.700202452463723675262674,ok
31,prime_square,0,1729,64,"2","16",3,31,100,30.031553293264270025917084,1075358551991805,5860346018356929,9.643248388684677633004880e-16,15.015776646632135012958542,ok
31,prime_square,1,1729,64,"2","16",3,31,103,30.909206805383205705720404,8113473189199801,1908460395180721,3.510723265269539154882248e-16,15.454603402691602852860202,ok
31,prime_square,2,1729,64,"2","16",3,31,102,30.460152196301306374944149,2885042374475120,0756764767736321,5.887404857565243424287061e-16,15.230076098150653187472075,ok
31,prime_square,3,1729,64,"2","16",3,31,102,30.620693530043285806742658,4175356189840326,6580815096181801,4.893879086296092120175833e-16,15.310346765021642903371329,ok
31,prime_cube,0,1729,64,"3","11",4,31,103,30.822778569698556046522338,6649340450830694,4074111976552719,1.503908556637480048715952e-31,30.822778569698556046522338,ok
31,prime_cube,1,1729,64,"3","11",4,31,102,30.543643360739074872364581,3496579127323873,3503297630743987,2.859938138352257519472789e-31,30.543643360739074872364581,ok
31,prime_cube,2,1729,64,"3","11",4,31,102,30.429680197356189683835570,2689553560462567,7215283235420407,3.718089182905185885381226e-31,30.429680197356189683835570,ok
31,prime_cube,3,1729,64,"3","11",4,31,101,30.367034901693159009537471,2328278360184521,1297637188032657,4.295019088356547498229532e-31,30.367034901693159009537471,ok
31,squarefree_3,0,1729,64,"1,1,1","11,11,9",8,31,101,30.179584666816479771783892,1512114461196939,9878298504446929,2.892317728152520267052344e-91,90.538754000449439315351675,ok
31,squarefree_3,1,1729,64,"1,1,1","11,11,10",8,31,103,30.924024841189535639550559,8395080041247394,4472608867430687,1.690150882177004578024217e-93,92.772074523568606918651677,ok
31,squarefree_3,2,1729,64,"1,1,1","11,11,9",8,31,102,30.488341323164789687192025,3078515348340558,8794279515604401,3.427488690972334465645687e-92,91.465023969494369061576074,ok
31,squarefree_3,3,1729,64,"1,1,1","11,11,11",8,31,103,30.988443709572058167714483,9737415670961594,4411853267622879,1.083100786709441655299221e-93,92.965331128716174503143448,ok
31,squarefree_6,0,1729,64,"1,1,1,1,1,1","6,6,6,6,6,2",64,31,102,30.423256208519840192852867,2650063060830909,9227807010832057,7.569331678468359739912587e-944,943.120942464115045978438887,ok
31,squarefree_6,1,1729,64,"1,1,1,1,1,1","6,6,6,6,5,4",64,31,103,30.806293867296003481110342,6401678613970925,5641734569252561,1.011323534507116032343923e-955,954.995109886176107914420613,ok
31,squarefree_6,2,1729,64,"1,1,1,1,1,1","6,6,6,6,5,3",64,31,102,30.620856756943874885645132,4176925766633679,9315782159258701,5.668139558766735732968196e-950,949.246559465260121454999077,ok
31,squarefree_6,3,1729,64,"1,1,1,1,1,1","6,6,6,6,6,2",64,31,102,30.505401883715850910596096,3201856645957026,6266640665439193,2.150510685411582798954766e-946,945.667458395191378228478962,ok
31,smooth_4321,0,1729,64,"4,3,2,1","2,3,4,8",120,31,103,30.999485435212116739120078,9988158724230362,2997044538331547,1.072406215656940235348793e-1829,1828.969640677514887608084581,ok
31,smooth_4321,1,1729,64,"4,3,2,1","2,3,4,8",120,31,100,30.078389033546476666743606,1197813031236657,7527277656647277,2.371630466523079378806164e-1775,1774.624952979242123337872765,ok
31,smooth_4321,2,1729,64,"4,3,2,1","2,3,4,8",120,31,102,30.592077368146199561646366,3909105290261724,4226471425904643,1.167979659016724382474466e-1805,1804.932564720625774137135593,ok
31,smooth_4321,3,1729,64,"4,3,2,1","2,3,4,8",120,31,102,30.677799546277531390689642,4762111352253145,5536479358735367,1.022884904942326747716502e-1810,1809.990173230374352050688860,ok
32,probable_prime,0,1729,64,"1","32",2,32,106,31.868713621957640199973475,7391177328461014,7925919698010343,1,0.000000000000000000000000,ok
32,probable_prime,1,1729,64,"1","32",2,32,106,31.741721554318595217925878,5517235911059359,6840105680167771,1,0.000000000000000000000000,ok
32,probable_prime,2,1729,64,"1","32",2,32,105,31.372100418720276435793561,2355593887588392,2489879990103083,1,0.000000000000000000000000,ok
32,probable_prime,3,1729,64,"1","32",2,32,106,31.748873515763211124070684,5608845998090852,0867913594355963,1,0.000000000000000000000000,ok
32,semiprime_balanced,0,1729,64,"1,1","16,16",4,32,105,31.335374729091965487241412,2164585421241173,8125865087177571,4.619822300321138420140628e-32,31.335374729091965487241412,ok
