band_digits,family,sample_index,probable_prime_reps,exponent_vector,factor_digit_lengths,d_value,n_digits,n_bits,n_log10,leading16,trailing16,z_sci,neg_log10_z,status
26,smooth_4321,2,64,"4,3,2,1","2,3,4,9",120,26,84,25.000000008804475535157429,1000000020273054,2730543243826313,9.999988038905223253398807e-1476,1475.000000519464056574288297,ok
26,smooth_4321,3,64,"4,3,2,1","2,3,4,9",120,26,84,25.000000008804475535157429,1000000020273054,2730543243826313,9.999988038905223253398807e-1476,1475.000000519464056574288297,ok
27,probable_prime,0,64,"1","27",2,27,87,26.000000000000000000000000,1000000000000000,0000000000000067,1,0.000000000000000000000000,ok
27,probable_prime,1,64,"1","27",2,27,87,26.000000000000000000000000,1000000000000000,0000000000000067,1,0.000000000000000000000000,ok
27,probable_prime,2,64,"1","27",2,27,87,26.000000000000000000000000,1000000000000000,0000000000000067,1,0.000000000000000000000000,ok
27,probable_prime,3,64,"1","27",2,27,87,26.000000000000000000000000,1000000000000000,0000000000000067,1,0.000000000000000000000000,ok
27,semiprime_balanced,0,64,"1,1","14,13",4,27,87,26.000000000000347435585518,1000000000000799,0079999999998927,9.999999999992000000000114e-27,26.000000000000347435585518,ok
27,semiprime_balanced,1,64,"1,1","14,13",4,27,87,26.000000000000347435585518,1000000000000799,0079999999998927,9.999999999992000000000114e-27,26.000000000000347435585518,ok
27,semiprime_balanced,2,64,"1,1","14,13",4,27,87,26.000000000000347435585518,1000000000000799,0079999999998927,9.999999999992000000000114e-27,26.000000000000347435585518,ok
27,semiprime_balanced,3,64,"1,1","14,13",4,27,87,26.000000000000347435585518,1000000000000799,0079999999998927,9.999999999992000000000114e-27,26.000000000000347435585518,ok
27,prime_square,0,64,"2","14",3,27,87,26.000000000003213779166078,1000000000007400,0740000000001369,9.999999999963000000000137e-14,13.000000000001606889583039,ok
27,prime_square,1,64,"2","14",3,27,87,26.000000000003213779166078,1000000000007400,0740000000001369,9.999999999963000000000137e-14,13.000000000001606889583039,ok
27,prime_square,2,64,"2","14",3,27,87,26.000000000003213779166078,1000000000007400,0740000000001369,9.999999999963000000000137e-14,13.000000000001606889583039,ok
27,prime_square,3,64,"2","14",3,27,87,26.000000000003213779166078,1000000000007400,0740000000001369,9.999999999963000000000137e-14,13.000000000001606889583039,ok
27,prime_cube,0,64,"3","9",4,27,87,26.000000066353354499120537,1000000152784256,8425661133768643,9.999998472157667316878154e-27,26.000000066353354499120537,ok
27,prime_cube,1,64,"3","9",4,27,87,26.000000066353354499120537,1000000152784256,8425661133768643,9.999998472157667316878154e-27,26.000000066353354499120537,ok
27,prime_cube,2,64,"3","9",4,27,87,26.000000066353354499120537,1000000152784256,8425661133768643,9.999998472157667316878154e-27,26.000000066353354499120537,ok
27,prime_cube,3,64,"3","9",4,27,87,26.000000066353354499120537,1000000152784256,8425661133768643,9.999998472157667316878154e-27,26.000000066353354499120537,ok
27,squarefree_3,0,64,"1,1,1","9,9,10",8,27,87,26.000000001433099587322296,1000000003299833,9983375198868947,9.999999901004988093673480e-79,78.000000004299298761966889,ok
27,squarefree_3,1,64,"1,1,1","9,9,10",8,27,87,26.000000001433099587322296,1000000003299833,9983375198868947,9.999999901004988093673480e-79,78.000000004299298761966889,ok
27,squarefree_3,2,64,"1,1,1","9,9,10",8,27,87,26.000000001433099587322296,1000000003299833,9983375198868947,9.999999901004988093673480e-79,78.000000004299298761966889,ok
27,squarefree_3,3,64,"1,1,1","9,9,10",8,27,87,26.000000001433099587322296,1000000003299833,9983375198868947,9.999999901004988093673480e-79,78.000000004299298761966889,ok
27,squarefree_6,0,64,"1,1,1,1,1,1","5,5,5,5,5,6",64,27,87,26.000001528586299101845399,1000003519706219,0621981824933997,9.998908952515603512625549e-807,806.000047386175272157207354,ok
27,squarefree_6,1,64,"1,1,1,1,1,1","5,5,5,5,5,6",64,27,87,26.000001528586299101845399,1000003519706219,0621981824933997,9.998908952515603512625549e-807,806.000047386175272157207354,ok
27,squarefree_6,2,64,"1,1,1,1,1,1","5,5,5,5,5,6",64,27,87,26.000001528586299101845399,1000003519706219,0621981824933997,9.998908952515603512625549e-807,806.000047386175272157207354,ok
27,squarefree_6,3,64,"1,1,1,1,1,1","5,5,5,5,5,6",64,27,87,26.000001528586299101845399,1000003519706219,0621981824933997,9.998908952515603512625549e-807,806.000047386175272157207354,ok
27,smooth_4321,0,64,"4,3,2,1","2,3,4,10",120,27,87,26.000000000600835185615022,1000000001383474,8347414270045947,9.999999183750289684540412e-1535,1534.000000035449275951286272,ok
27,smooth_4321,1,64,"4,3,2,1","2,3,4,10",120,27,87,26.000000000600835185615022,1000000001383474,8347414270045947,9.999999183750289684540412e-1535,1534.000000035449275951286272,ok
27,smooth_4321,2,64,"4,3,2,1","2,3,4,10",120,27,87,26.000000000600835185615022,1000000001383474,8347414270045947,9.999999183750289684540412e-1535,1534.000000035449275951286272,ok
27,smooth_4321,3,64,"4,3,2,1","2,3,4,10",120,27,87,26.000000000600835185615022,1000000001383474,8347414270045947,9.999999183750289684540412e-1535,1534.000000035449275951286272,ok
28,probable_prime,0,64,"1","28",2,28,90,27.000000000000000000000000,1000000000000000,0000000000000103,1,0.000000000000000000000000,ok
28,probable_prime,1,64,"1","28",2,28,90,27.000000000000000000000000,1000000000000000,0000000000000103,1,0.000000000000000000000000,ok
28,probable_prime,2,64,"1","28",2,28,90,27.000000000000000000000000,1000000000000000,0000000000000103,1,0.000000000000000000000000,ok
28,probable_prime,3,64,"1","28",2,28,90,27.000000000000000000000000,1000000000000000,0000000000000103,1,0.000000000000000000000000,ok
28,semiprime_balanced,0,64,"1,1","14,14",4,28,90,27.000000000000186746627213,1000000000000429,0429999999987901,9.999999999995700000000123e-28,27.000000000000186746627213,ok
28,semiprime_balanced,1,64,"1,1","14,14",4,28,90,27.000000000000186746627213,1000000000000429,0429999999987901,9.999999999995700000000123e-28,27.000000000000186746627213,ok
28,semiprime_balanced,2,64,"1,1","14,14",4,28,90,27.000000000000186746627213,1000000000000429,0429999999987901,9.999999999995700000000123e-28,27.000000000000186746627213,ok
28,semiprime_balanced,3,64,"1,1","14,14",4,28,90,27.000000000000186746627213,1000000000000429,0429999999987901,9.999999999995700000000123e-28,27.000000000000186746627213,ok
28,prime_square,0,64,"2","14",3,28,90,27.000000000001626241411023,1000000000003744,3744559230638049,3.162277660162458663997798e-14,13.500000000000813120705511,ok
28,prime_square,1,64,"2","14",3,28,90,27.000000000001626241411023,1000000000003744,3744559230638049,3.162277660162458663997798e-14,13.500000000000813120705511,ok
28,prime_square,2,64,"2","14",3,28,90,27.000000000001626241411023,1000000000003744,3744559230638049,3.162277660162458663997798e-14,13.500000000000813120705511,ok
28,prime_square,3,64,"2","14",3,28,90,27.000000000001626241411023,1000000000003744,3744559230638049,3.162277660162458663997798e-14,13.500000000000813120705511,ok
28,prime_cube,0,64,"3","10",4,28,90,27.000000009120184088047644,1000000021000000,0000147000000343,9.999999790000002939999966e-28,27.000000009120184088047644,ok
28,prime_cube,1,64,"3","10",4,28,90,27.000000009120184088047644,1000000021000000,0000147000000343,9.999999790000002939999966e-28,27.000000009120184088047644,ok
28,prime_cube,2,64,"3","10",4,28,90,27.000000009120184088047644,1000000021000000,0000147000000343,9.999999790000002939999966e-28,27.000000009120184088047644,ok
28,prime_cube,3,64,"3","10",4,28,90,27.000000009120184088047644,1000000021000000,0000147000000343,9.999999790000002939999966e-28,27.000000009120184088047644,ok
28,squarefree_3,0,64,"1,1,1","10,10,10",8,28,90,27.000000016068895706429245,1000000037000000,0000399000001323,9.999998890000070169996667e-82,81.000000048206687119287734,ok
28,squarefree_3,1,64,"1,1,1","10,10,10",8,28,90,27.000000016068895706429245,1000000037000000,0000399000001323,9.999998890000070169996667e-82,81.000000048206687119287734,ok
28,squarefree_3,2,64,"1,1,1","10,10,10",8,28,90,27.000000016068895706429245,1000000037000000,0000399000001323,9.999998890000070169996667e-82,81.000000048206687119287734,ok
28,squarefree_3,3,64,"1,1,1","10,10,10",8,28,90,27.000000016068895706429245,1000000037000000,0000399000001323,9.999998890000070169996667e-82,81.000000048206687119287734,ok
28,squarefree_6,0,64,"1,1,1,1,1,1","5,5,5,5,5,7",64,28,90,27.000001837267929044302392,1000004230474693,4693686282308113,9.998688641609530553950026e-838,837.000056955305800373374166,ok
28,squarefree_6,1,64,"1,1,1,1,1,1","5,5,5,5,5,7",64,28,90,27.000001837267929044302392,1000004230474693,4693686282308113,9.998688641609530553950026e-838,837.000056955305800373374166,ok
28,squarefree_6,2,64,"1,1,1,1,1,1","5,5,5,5,5,7",64,28,90,27.000001837267929044302392,1000004230474693,4693686282308113,9.998688641609530553950026e-838,837.000056955305800373374166,ok
28,squarefree_6,3,64,"1,1,1,1,1,1","5,5,5,5,5,7",64,28,90,27.000001837267929044302392,1000004230474693,4693686282308113,9.998688641609530553950026e-838,837.000056955305800373374166,ok
28,smooth_4321,0,64,"4,3,2,1","2,3,4,11",120,28,90,27.000000000287362746420482,1000000000661677,1677176408539083,9.999999609610473668317175e-1594,1593.000000016954402038808459,ok
28,smooth_4321,1,64,"4,3,2,1","2,3,4,11",120,28,90,27.000000000287362746420482,1000000000661677,1677176408539083,9.999999609610473668317175e-1594,1593.000000016954402038808459,ok
28,smooth_4321,2,64,"4,3,2,1","2,3,4,11",120,28,90,27.000000000287362746420482,1000000000661677,1677176408539083,9.999999609610473668317175e-1594,1593.000000016954402038808459,ok
28,smooth_4321,3,64,"4,3,2,1","2,3,4,11",120,28,90,27.000000000287362746420482,1000000000661677,1677176408539083,9.999999609610473668317175e-1594,1593.000000016954402038808459,ok
29,probable_prime,0,64,"1","29",2,29,94,28.000000000000000000000000,1000000000000000,0000000000000331,1,0.000000000000000000000000,ok
29,probable_prime,1,64,"1","29",2,29,94,28.000000000000000000000000,1000000000000000,0000000000000331,1,0.000000000000000000000000,ok
29,probable_prime,2,64,"1","29",2,29,94,28.000000000000000000000000,1000000000000000,0000000000000331,1,0.000000000000000000000000,ok
29,probable_prime,3,64,"1","29",2,29,94,28.000000000000000000000000,1000000000000000,0000000000000331,1,0.000000000000000000000000,ok
29,semiprime_balanced,0,64,"1,1","15,14",4,29,94,28.000000000000008685889638,1000000000000019,0199999999999101,9.999999999999800000000001e-29,28.000000000000008685889638,ok
29,semiprime_balanced,1,64,"1,1","15,14",4,29,94,28.000000000000008685889638,1000000000000019,0199999999999101,9.999999999999800000000001e-29,28.000000000000008685889638,ok
29,semiprime_balanced,2,64,"1,1","15,14",4,29,94,28.000000000000008685889638,1000000000000019,0199999999999101,9.999999999999800000000001e-29,28.000000000000008685889638,ok
29,semiprime_balanced,3,64,"1,1","15,14",4,29,94,28.000000000000008685889638,1000000000000019,0199999999999101,9.999999999999800000000001e-29,28.000000000000008685889638,ok
29,prime_square,0,64,"2","15",3,29,94,28.000000000000269262578780,1000000000000620,6200000000000961,9.999999999996900000000001e-15,14.000000000000134631289390,ok
29,prime_square,1,64,"2","15",3,29,94,28.000000000000269262578780,1000000000000620,6200000000000961,9.999999999996900000000001e-15,14.000000000000134631289390,ok
29,prime_square,2,64,"2","15",3,29,94,28.000000000000269262578780,1000000000000620,6200000000000961,9.999999999996900000000001e-15,14.000000000000134631289390,ok
29,prime_square,3,64,"2","15",3,29,94,28.000000000000269262578780,1000000000000620,6200000000000961,9.999999999996900000000001e-15,14.000000000000134631289390,ok
29,prime_cube,0,64,"3","10",4,29,94,28.000000016308831362377656,1000000037552472,4726842586479813,9.999999624475287259295038e-29,28.000000016308831362377656,ok
29,prime_cube,1,64,"3","10",4,29,94,28.000000016308831362377656,1000000037552472,4726842586479813,9.999999624475287259295038e-29,28.000000016308831362377656,ok
29,prime_cube,2,64,"3","10",4,29,94,28.000000016308831362377656,1000000037552472,4726842586479813,9.999999624475287259295038e-29,28.000000016308831362377656,ok
29,prime_cube,3,64,"3","10",4,29,94,28.000000016308831362377656,1000000037552472,4726842586479813,9.999999624475287259295038e-29,28.000000016308831362377656,ok
29,squarefree_3,0,64,"1,1,1","10,10,10",8,29,94,28.000000000477723853655576,1000000001099999,9998245999990613,9.999999967000005334600005e-85,84.000000001433171560966729,ok
29,squarefree_3,1,64,"1,1,1","10,10,10",8,29,94,28.000000000477723853655576,1000000001099999,9998245999990613,9.999999967000005334600005e-85,84.000000001433171560966729,ok
29,squarefree_3,2,64,"1,1,1","10,10,10",8,29,94,28.000000000477723853655576,1000000001099999,9998245999990613,9.999999967000005334600005e-85,84.000000001433171560966729,ok
29,squarefree_3,3,64,"1,1,1","10,10,10",8,29,94,28.000000000477723853655576,1000000001099999,9998245999990613,9.999999967000005334600005e-85,84.000000001433171560966729,ok
29,squarefree_6,0,64,"1,1,1,1,1,1","5,5,5,5,5,8",64,29,94,28.000000024862649846179581,1000000057248368,3685468315951591,9.999982253022006255447036e-869,868.000000770742145231567023,ok
29,squarefree_6,1,64,"1,1,1,1,1,1","5,5,5,5,5,8",64,29,94,28.000000024862649846179581,1000000057248368,3685468315951591,9.999982253022006255447036e-869,868.000000770742145231567023,ok
29,squarefree_6,2,64,"1,1,1,1,1,1","5,5,5,5,5,8",64,29,94,28.000000024862649846179581,1000000057248368,3685468315951591,9.999982253022006255447036e-869,868.000000770742145231567023,ok
29,squarefree_6,3,64,"1,1,1,1,1,1","5,5,5,5,5,8",64,29,94,28.000000024862649846179581,1000000057248368,3685468315951591,9.999982253022006255447036e-869,868.000000770742145231567023,ok
29,smooth_4321,0,64,"4,3,2,1","2,3,4,12",120,29,94,28.000000000022578579520306,1000000000051989,9891006257893093,9.999999969326430678625046e-1653,1652.000000001332136191698070,ok
29,smooth_4321,1,64,"4,3,2,1","2,3,4,12",120,29,94,28.000000000022578579520306,1000000000051989,9891006257893093,9.999999969326430678625046e-1653,1652.000000001332136191698070,ok
29,smooth_4321,2,64,"4,3,2,1","2,3,4,12",120,29,94,28.000000000022578579520306,1000000000051989,9891006257893093,9.999999969326430678625046e-1653,1652.000000001332136191698070,ok
29,smooth_4321,3,64,"4,3,2,1","2,3,4,12",120,29,94,28.000000000022578579520306,1000000000051989,9891006257893093,9.999999969326430678625046e-1653,1652.000000001332136191698070,ok
30,probable_prime,0,64,"1","30",2,30,97,29.000000000000000000000000,1000000000000000,0000000000000319,1,0.000000000000000000000000,ok
30,probable_prime,1,64,"1","30",2,30,97,29.000000000000000000000000,1000000000000000,0000000000000319,1,0.000000000000000000000000,ok
30,probable_prime,2,64,"1","30",2,30,97,29.000000000000000000000000,1000000000000000,0000000000000319,1,0.000000000000000000000000,ok
30,probable_prime,3,64,"1","30",2,30,97,29.000000000000000000000000,1000000000000000,0000000000000319,1,0.000000000000000000000000,ok
30,semiprime_balanced,0,64,"1,1","15,15",4,30,97,29.000000000000051681043346,1000000000000118,1899999999994079,9.999999999998810000000001e-30,29.000000000000051681043346,ok
30,semiprime_balanced,1,64,"1,1","15,15",4,30,97,29.000000000000051681043346,1000000000000118,1899999999994079,9.999999999998810000000001e-30,29.000000000000051681043346,ok
30,semiprime_balanced,2,64,"1,1","15,15",4,30,97,29.000000000000051681043346,1000000000000118,1899999999994079,9.999999999998810000000001e-30,29.000000000000051681043346,ok
30,semiprime_balanced,3,64,"1,1","15,15",4,30,97,29.000000000000051681043346,1000000000000118,1899999999994079,9.999999999998810000000001e-30,29.000000000000051681043346,ok
30,prime_square,0,64,"2","15",3,30,97,29.000000000000030397395402,1000000000000069,6999258951888801,3.162277660168268663997787e-15,14.500000000000015198697701,ok
30,prime_square,1,64,"2","15",3,30,97,29.000000000000030397395402,1000000000000069,6999258951888801,3.162277660168268663997787e-15,14.500000000000015198697701,ok
30,prime_square,2,64,"2","15",3,30,97,29.000000000000030397395402,1000000000000069,6999258951888801,3.162277660168268663997787e-15,14.500000000000015198697701,ok
30,prime_square,3,64,"2","15",3,30,97,29.000000000000030397395402,1000000000000069,6999258951888801,3.162277660168268663997787e-15,14.500000000000015198697701,ok
30,prime_cube,0,64,"3","10",4,30,97,29.000000004880553473736311,1000000011237889,8973733061859051,9.999999887621103889595457e-30,29.000000004880553473736311,ok
30,prime_cube,1,64,"3","10",4,30,97,29.000000004880553473736311,1000000011237889,8973733061859051,9.999999887621103889595457e-30,29.000000004880553473736311,ok
30,prime_cube,2,64,"3","10",4,30,97,29.000000004880553473736311,1000000011237889,8973733061859051,9.999999887621103889595457e-30,29.000000004880553473736311,ok
30,prime_cube,3,64,"3","10",4,30,97,29.000000004880553473736311,1000000011237889,8973733061859051,9.999999887621103889595457e-30,29.000000004880553473736311,ok
30,squarefree_3,0,64,"1,1,1","10,10,11",8,30,97,29.000000000004342861069662,1000000000009999,9980715999899263,9.999999999700005785206030e-88,87.000000000013028583208987,ok
30,squarefree_3,1,64,"1,1,1","10,10,11",8,30,97,29.000000000004342861069662,1000000000009999,9980715999899263,9.999999999700005785206030e-88,87.000000000013028583208987,ok
30,squarefree_3,2,64,"1,1,1","10,10,11",8,30,97,29.000000000004342861069662,1000000000009999,9980715999899263,9.999999999700005785206030e-88,87.000000000013028583208987,ok
30,squarefree_3,3,64,"1,1,1","10,10,11",8,30,97,29.000000000004342861069662,1000000000009999,9980715999899263,9.999999999700005785206030e-88,87.000000000013028583208987,ok
30,squarefree_6,0,64,"1,1,1,1,1,1","5,5,5,5,5,9",64,30,97,29.000000010310460061627360,1000000023740711,1192162432666093,9.999992640382099857885306e-900,899.000000319624261910448175,ok
30,squarefree_6,1,64,"1,1,1,1,1,1","5,5,5,5,5,9",64,30,97,29.000000010310460061627360,1000000023740711,1192162432666093,9.999992640382099857885306e-900,899.000000319624261910448175,ok
30,squarefree_6,2,64,"1,1,1,1,1,1","5,5,5,5,5,9",64,30,97,29.000000010310460061627360,1000000023740711,1192162432666093,9.999992640382099857885306e-900,899.000000319624261910448175,ok
30,squarefree_6,3,64,"1,1,1,1,1,1","5,5,5,5,5,9",64,30,97,29.000000010310460061627360,1000000023740711,1192162432666093,9.999992640382099857885306e-900,899.000000319624261910448175,ok
30,smooth_4321,0,64,"4,3,2,1","2,3,4,13",120,30,97,29.000000000000635508754837,1000000000001463,6331298535488221,9.999999999136645338678520e-1712,1711.000000000037495016535356,ok
30,smooth_4321,1,64,"4,3,2,1","2,3,4,13",120,30,97,29.000000000000635508754837,1000000000001463,6331298535488221,9.999999999136645338678520e-1712,1711.000000000037495016535356,ok
30,smooth_4321,2,64,"4,3,2,1","2,3,4,13",120,30,97,29.000000000000635508754837,1000000000001463,6331298535488221,9.999999999136645338678520e-1712,1711.000000000037495016535356,ok
30,smooth_4321,3,64,"4,3,2,1","2,3,4,13",120,30,97,29.000000000000635508754837,1000000000001463,6331298535488221,9.999999999136645338678520e-1712,1711.000000000037495016535356,ok
31,probable_prime,0,64,"1","31",2,31,100,30.000000000000000000000000,1000000000000000,0000000000000057,1,0.000000000000000000000000,ok
31,probable_prime,1,64,"1","31",2,31,100,30.000000000000000000000000,1000000000000000,0000000000000057,1,0.000000000000000000000000,ok
31,probable_prime,2,64,"1","31",2,31,100,30.000000000000000000000000,1000000000000000,0000000000000057,1,0.000000000000000000000000,ok
31,probable_prime,3,64,"1","31",2,31,100,30.000000000000000000000000,1000000000000000,0000000000000057,1,0.000000000000000000000000,ok
31,semiprime_balanced,0,64,"1,1","16,15",4,31,100,30.000000000000011291656529,1000000000000025,5999999999999593,9.999999999999740000000000e-31,30.000000000000011291656529,ok
31,semiprime_balanced,1,64,"1,1","16,15",4,31,100,30.000000000000011291656529,1000000000000025,5999999999999593,9.999999999999740000000000e-31,30.000000000000011291656529,ok
31,semiprime_balanced,2,64,"1,1","16,15",4,31,100,30.000000000000011291656529,1000000000000025,5999999999999593,9.999999999999740000000000e-31,30.000000000000011291656529,ok
31,semiprime_balanced,3,64,"1,1","16,15",4,31,100,30.000000000000011291656529,1000000000000025,5999999999999593,9.999999999999740000000000e-31,30.000000000000011291656529,ok
31,prime_square,0,64,"2","16",3,31,100,30.000000000000032137791661,1000000000000074,4000000000001369,9.999999999999630000000000e-16,15.000000000000016068895830,ok
31,prime_square,1,64,"2","16",3,31,100,30.000000000000032137791661,1000000000000074,4000000000001369,9.999999999999630000000000e-16,15.000000000000016068895830,ok
31,prime_square,2,64,"2","16",3,31,100,30.000000000000032137791661,1000000000000074,4000000000001369,9.999999999999630000000000e-16,15.000000000000016068895830,ok
31,prime_square,3,64,"2","16",3,31,100,30.000000000000032137791661,1000000000000074,4000000000001369,9.999999999999630000000000e-16,15.000000000000016068895830,ok
31,prime_cube,0,64,"3","11",4,31,100,30.000000002475478544496831,1000000005700000,0010830000006859,9.999999943000000216599999e-31,30.000000002475478544496831,ok
31,prime_cube,1,64,"3","11",4,31,100,30.000000002475478544496831,1000000005700000,0010830000006859,9.999999943000000216599999e-31,30.000000002475478544496831,ok
31,prime_cube,2,64,"3","11",4,31,100,30.000000002475478544496831,1000000005700000,0010830000006859,9.999999943000000216599999e-31,30.000000002475478544496831,ok
31,prime_cube,3,64,"3","11",4,31,100,30.000000002475478544496831,1000000005700000,0010830000006859,9.999999943000000216599999e-31,30.000000002475478544496831,ok
31,squarefree_3,0,64,"1,1,1","11,11,10",8,31,100,30.000000000825159510102810,1000000001899999,9989109999979309,9.999999943000000543299997e-91,90.000000002475478530308430,ok
31,squarefree_3,1,64,"1,1,1","11,11,10",8,31,100,30.000000000825159510102810,1000000001899999,9989109999979309,9.999999943000000543299997e-91,90.000000002475478530308430,ok
31,squarefree_3,2,64,"1,1,1","11,11,10",8,31,100,30.000000000825159510102810,1000000001899999,9989109999979309,9.999999943000000543299997e-91,90.000000002475478530308430,ok
31,squarefree_3,3,64,"1,1,1","11,11,10",8,31,100,30.000000000825159510102810,1000000001899999,9989109999979309,9.999999943000000543299997e-91,90.000000002475478530308430,ok
31,squarefree_6,0,64,"1,1,1,1,1,1","6,6,6,6,6,5",64,31,100,30.000016594685415469912483,1000038211405297,7737031631577619,9.988161703467643019460535e-931,930.000514435247879567286979,ok
31,squarefree_6,1,64,"1,1,1,1,1,1","6,6,6,6,6,5",64,31,100,30.000016594685415469912483,1000038211405297,7737031631577619,9.988161703467643019460535e-931,930.000514435247879567286979,ok
31,squarefree_6,2,64,"1,1,1,1,1,1","6,6,6,6,6,5",64,31,100,30.000016594685415469912483,1000038211405297,7737031631577619,9.988161703467643019460535e-931,930.000514435247879567286979,ok
31,squarefree_6,3,64,"1,1,1,1,1,1","6,6,6,6,6,5",64,31,100,30.000016594685415469912483,1000038211405297,7737031631577619,9.988161703467643019460535e-931,930.000514435247879567286979,ok
31,smooth_4321,0,64,"4,3,2,1","2,3,4,14",120,31,100,30.000000000000615499875719,1000000000001417,7240838570291547,9.999999999163827905279080e-1771,1770.000000000036314492667396,ok
31,smooth_4321,1,64,"4,3,2,1","2,3,4,14",120,31,100,30.000000000000615499875719,1000000000001417,7240838570291547,9.999999999163827905279080e-1771,1770.000000000036314492667396,ok
31,smooth_4321,2,64,"4,3,2,1","2,3,4,14",120,31,100,30.000000000000615499875719,1000000000001417,7240838570291547,9.999999999163827905279080e-1771,1770.000000000036314492667396,ok
31,smooth_4321,3,64,"4,3,2,1","2,3,4,14",120,31,100,30.000000000000615499875719,1000000000001417,7240838570291547,9.999999999163827905279080e-1771,1770.000000000036314492667396,ok
32,probable_prime,0,64,"1","32",2,32,103,31.000000000000000000000000,1000000000000000,0000000000000033,1,0.000000000000000000000000,ok
32,probable_prime,1,64,"1","32",2,32,103,31.000000000000000000000000,1000000000000000,0000000000000033,1,0.000000000000000000000000,ok
32,probable_prime,2,64,"1","32",2,32,103,31.000000000000000000000000,1000000000000000,0000000000000033,1,0.000000000000000000000000,ok
32,probable_prime,3,64,"1","32",2,32,103,31.000000000000000000000000,1000000000000000,0000000000000033,1,0.000000000000000000000000,ok
32,semiprime_balanced,0,64,"1,1","16,16",4,32,103,31.000000000000000043429448,1000000000000000,0999999999986347,9.999999999999999000000000e-32,31.000000000000000043429448,ok
32,semiprime_balanced,1,64,"1,1","16,16",4,32,103,31.000000000000000043429448,1000000000000000,0999999999986347,9.999999999999999000000000e-32,31.000000000000000043429448,ok
32,semiprime_balanced,2,64,"1,1","16,16",4,32,103,31.000000000000000043429448,1000000000000000,0999999999986347,9.999999999999999000000000e-32,31.000000000000000043429448,ok
32,semiprime_balanced,3,64,"1,1","16,16",4,32,103,31.000000000000000043429448,1000000000000000,0999999999986347,9.999999999999999000000000e-32,31.000000000000000043429448,ok
32,prime_square,0,64,"2","16",3,32,103,31.000000000000005402248170,1000000000000012,4391361038223201,3.162277660168359663997787e-16,15.500000000000002701124085,ok
32,prime_square,1,64,"2","16",3,32,103,31.000000000000005402248170,1000000000000012,4391361038223201,3.162277660168359663997787e-16,15.500000000000002701124085,ok
32,prime_square,2,64,"2","16",3,32,103,31.000000000000005402248170,1000000000000012,4391361038223201,3.162277660168359663997787e-16,15.500000000000002701124085,ok
32,prime_square,3,64,"2","16",3,32,103,31.000000000000005402248170,1000000000000012,4391361038223201,3.162277660168359663997787e-16,15.500000000000002701124085,ok
32,prime_cube,0,64,"3","11",4,32,103,31.000000000524988913739764,1000000001208831,6474949554767429,9.999999987911683539663185e-32,31.000000000524988913739764,ok
32,prime_cube,1,64,"3","11",4,32,103,31.000000000524988913739764,1000000001208831,6474949554767429,9.999999987911683539663185e-32,31.000000000524988913739764,ok
32,prime_cube,2,64,"3","11",4,32,103,31.000000000524988913739764,1000000001208831,6474949554767429,9.999999987911683539663185e-32,31.000000000524988913739764,ok
32,prime_cube,3,64,"3","11",4,32,103,31.000000000524988913739764,1000000001208831,6474949554767429,9.999999987911683539663185e-32,31.000000000524988913739764,ok
32,squarefree_3,0,64,"1,1,1","11,11,11",8,32,103,31.000000000204118398487680,1000000000469999,9816739999703429,9.999999985900000563034000e-94,93.000000000612355195463040,ok
32,squarefree_3,1,64,"1,1,1","11,11,11",8,32,103,31.000000000204118398487680,1000000000469999,9816739999703429,9.999999985900000563034000e-94,93.000000000612355195463040,ok
32,squarefree_3,2,64,"1,1,1","11,11,11",8,32,103,31.000000000204118398487680,1000000000469999,9816739999703429,9.999999985900000563034000e-94,93.000000000612355195463040,ok
32,squarefree_3,3,64,"1,1,1","11,11,11",8,32,103,31.000000000204118398487680,1000000000469999,9816739999703429,9.999999985900000563034000e-94,93.000000000612355195463040,ok
32,squarefree_6,0,64,"1,1,1,1,1,1","6,6,6,6,6,6",64,32,103,31.000008329208390395443772,1000019178894988,8204839934208973,9.994056366605495315689450e-962,961.000258205460102258756922,ok
32,squarefree_6,1,64,"1,1,1,1,1,1","6,6,6,6,6,6",64,32,103,31.000008329208390395443772,1000019178894988,8204839934208973,9.994056366605495315689450e-962,961.000258205460102258756922,ok
32,squarefree_6,2,64,"1,1,1,1,1,1","6,6,6,6,6,6",64,32,103,31.000008329208390395443772,1000019178894988,8204839934208973,9.994056366605495315689450e-962,961.000258205460102258756922,ok
32,squarefree_6,3,64,"1,1,1,1,1,1","6,6,6,6,6,6",64,32,103,31.000008329208390395443772,1000019178894988,8204839934208973,9.994056366605495315689450e-962,961.000258205460102258756922,ok
32,smooth_4321,0,64,"4,3,2,1","2,3,4,15",120,32,103,31.000000000000001227286797,1000000000000002,8259322833581929,9.999999999998332699952819e-1830,1829.000000000000072409921017,ok
32,smooth_4321,1,64,"4,3,2,1","2,3,4,15",120,32,103,31.000000000000001227286797,1000000000000002,8259322833581929,9.999999999998332699952819e-1830,1829.000000000000072409921017,ok
32,smooth_4321,2,64,"4,3,2,1","2,3,4,15",120,32,103,31.000000000000001227286797,1000000000000002,8259322833581929,9.999999999998332699952819e-1830,1829.000000000000072409921017,ok
32,smooth_4321,3,64,"4,3,2,1","2,3,4,15",120,32,103,31.000000000000001227286797,1000000000000002,8259322833581929,9.999999999998332699952819e-1830,1829.000000000000072409921017,ok
